,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1746,0.529,0.496,0.01,0.278,0.652,0.472,0.53,0.515,1
1747,0.508,0.49,0.01,0.278,0.33,0.34,0.591,0.463,1
1748,0.61,0.533,0.009,0.278,0.43,0.472,0.668,0.566,1
1749,0.631,0.58,0.009,0.278,0.33,0.39,0.729,0.566,1
1750,0.726,0.621,0.008,0.278,0.43,0.428,0.82,0.669,1
1751,0.649,0.599,0.009,0.278,0.494,0.428,0.683,0.618,2
1752,0.674,0.724,0.007,0.278,0.438,0.594,0.729,0.635,1
1753,0.654,0.658,0.008,0.278,0.63,0.556,0.698,0.669,1
1754,0.594,0.609,0.01,0.278,0.222,0.216,0.668,0.549,1
1755,0.648,0.586,0.009,0.278,0.796,0.934,0.591,0.704,1
1756,0.536,0.407,0.011,0.278,0.946,0.812,0.545,0.515,1
1757,0.531,0.413,0.009,0.278,0.244,0.216,0.591,0.515,1
1758,0.58,0.48,0.008,0.278,0.43,0.472,0.668,0.498,1
1759,0.653,0.516,0.009,0.278,0.574,0.514,0.606,0.686,1
1760,0.62,0.575,0.01,0.278,0.302,0.174,0.652,0.618,1
1761,0.64,0.658,0.01,0.274,0.208,0.26,0.698,0.583,1
1762,0.78,0.695,0.008,0.258,0.458,0.472,0.706,0.652,1
1763,0.722,0.721,0.007,0.278,0.524,0.39,0.713,0.704,1
1764,0.673,0.63,0.008,0.278,0.646,0.594,0.652,0.635,1
1765,0.58,0.621,0.01,0.226,0.402,0.39,0.591,0.583,1
1766,0.606,0.653,0.009,0.23,0.336,0.216,0.652,0.583,1
1767,0.665,0.614,0.008,0.278,0.336,0.39,0.79,0.583,1
1768,0.659,0.549,0.009,0.278,0.544,0.472,0.698,0.635,1
1769,0.579,0.522,0.01,0.278,0.25,0.298,0.637,0.549,1
1770,0.595,0.534,0.009,0.278,0.322,0.34,0.622,0.583,1
1771,0.596,0.523,0.007,0.278,0.652,0.428,0.622,0.601,1
1772,0.682,0.665,0.005,0.278,0.66,0.688,0.698,0.721,1
1773,0.543,0.563,0.007,0.278,1.0,0.986,0.637,0.566,2
1774,0.469,0.54,0.009,0.246,0.422,0.472,0.545,0.429,1
1775,0.567,0.606,0.006,0.278,0.494,0.34,0.561,0.583,1
1776,0.533,0.59,0.007,0.278,0.502,0.556,0.561,0.515,1
1777,0.52,0.615,0.008,0.214,1.0,1.0,0.53,0.566,2
1778,0.461,0.51,0.01,0.278,0.402,0.34,0.484,0.463,1
1779,0.466,0.501,0.009,0.278,0.466,0.514,0.515,0.463,1
1780,0.54,0.568,0.006,0.278,0.494,0.34,0.515,0.601,2
1781,0.552,0.607,0.008,0.278,0.394,0.39,0.515,0.618,2
1782,0.532,0.548,0.011,0.278,0.272,0.298,0.5,0.566,1
1783,0.476,0.534,0.013,0.278,0.222,0.136,0.5,0.48,1
1784,0.506,0.555,0.012,0.278,0.702,0.636,0.53,0.532,1
1785,0.557,0.569,0.008,0.278,0.838,0.688,0.561,0.583,1
1786,0.611,0.668,0.006,0.278,0.538,0.428,0.576,0.652,1
1787,0.571,0.687,0.006,0.145,0.388,0.39,0.53,0.618,2
1788,0.511,0.616,0.009,0.149,0.846,0.636,0.454,0.583,2
1789,0.44,0.5,0.009,0.278,0.954,0.854,0.408,0.463,1
1790,0.416,0.472,0.009,0.278,0.48,0.636,0.484,0.412,1
1791,0.47,0.526,0.007,0.278,0.594,0.472,0.545,0.463,1
1792,0.494,0.543,0.008,0.278,0.402,0.39,0.5,0.48,1
1793,0.478,0.511,0.009,0.278,0.652,0.594,0.469,0.515,1
1794,0.409,0.461,0.01,0.278,0.322,0.298,0.454,0.395,1
1795,0.436,0.5,0.009,0.278,0.458,0.298,0.484,0.446,1
1796,0.483,0.525,0.008,0.27,0.28,0.216,0.515,0.463,1
1797,0.443,0.469,0.008,0.278,0.33,0.298,0.515,0.412,1
1798,0.44,0.504,0.007,0.274,0.474,0.298,0.408,0.498,1
1799,0.422,0.507,0.008,0.165,1.0,0.986,0.377,0.498,1
1800,0.314,0.405,0.009,0.258,0.594,0.514,0.316,0.343,1
1801,0.354,0.47,0.009,0.254,0.566,0.428,0.316,0.412,1
1802,0.303,0.429,0.01,0.161,0.552,0.594,0.286,0.343,1
1803,0.397,0.522,0.008,0.129,0.832,0.812,0.377,0.446,2
1804,0.288,0.333,0.01,0.278,0.838,0.768,0.332,0.309,1
1805,0.18,0.296,0.011,0.278,0.444,0.472,0.225,0.223,1
1806,0.233,0.345,0.011,0.266,0.444,0.428,0.255,0.257,1
1807,0.264,0.384,0.011,0.25,0.308,0.26,0.393,0.275,1
1808,0.406,0.482,0.011,0.278,0.746,0.636,0.439,0.412,1
1809,0.383,0.481,0.011,0.278,0.352,0.39,0.5,0.378,1
1810,0.492,0.494,0.011,0.278,0.896,0.768,0.469,0.532,1
1811,0.425,0.461,0.009,0.278,0.882,1.0,0.423,0.446,2
1812,0.465,0.495,0.008,0.278,0.71,0.726,0.561,0.412,1
1813,0.514,0.538,0.007,0.278,0.33,0.34,0.606,0.48,1
1814,0.519,0.536,0.007,0.278,0.23,0.298,0.515,0.515,1
1815,0.464,0.534,0.008,0.27,0.336,0.472,0.53,0.446,1
