,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
1625,0.4329,0.447,0.14,0.549,0.01,0.582,0.333,1
1626,0.4329,0.468,0.102,0.545,0.007,0.584,0.347,1
1627,0.4329,0.489,0.091,0.541,0.006,0.583,0.312,1
1628,0.4329,0.511,0.099,0.543,0.007,0.589,0.325,1
1629,0.4329,0.532,0.089,0.533,0.006,0.586,0.315,1
1630,0.4329,0.553,0.089,0.517,0.006,0.595,0.342,1
1631,0.4329,0.574,0.08,0.501,0.005,0.596,0.271,1
1632,0.4329,0.596,0.071,0.49,0.005,0.589,0.27,1
1633,0.4329,0.617,0.064,0.481,0.004,0.573,0.379,2
1634,0.4329,0.638,0.042,0.471,0.003,0.549,0.404,2
1635,0.4329,0.66,0.053,0.469,0.004,0.568,0.335,2
1636,0.4329,0.681,0.041,0.472,0.003,0.603,0.254,2
1637,0.4329,0.702,0.075,0.479,0.005,0.649,0.206,1
1638,0.4329,0.723,0.059,0.487,0.342,0.7,0.186,2
1639,0.4329,0.745,0.058,0.511,0.011,0.756,0.211,2
1640,0.4329,0.766,0.059,0.523,0.358,0.794,0.212,2
1641,0.4329,0.787,0.09,0.551,0.006,0.839,0.048,1
1642,0.4329,0.809,0.09,0.518,0.006,0.835,0.067,1
1643,0.4329,0.83,0.079,0.489,0.005,0.798,0.093,1
1644,0.4329,0.851,0.054,0.464,0.004,0.756,0.066,2
1645,0.4329,0.872,0.059,0.438,0.004,0.713,0.143,2
1646,0.4329,0.894,0.051,0.405,0.004,0.658,0.166,2
1647,0.4329,0.915,0.042,0.373,0.003,0.601,0.186,2
1648,0.4329,0.936,0.125,0.419,0.009,0.535,0.285,1
1649,0.4329,0.957,0.043,0.44,0.003,0.479,0.299,2
1650,0.4329,0.979,0.087,0.452,0.006,0.544,0.307,1
1651,0.4329,1.0,0.073,0.45,0.005,0.526,0.341,1
1652,0.65,0.0,0.062,0.437,0.004,0.485,0.379,2
1653,0.65,0.021,0.049,0.412,0.003,0.448,0.35,2
1654,0.65,0.043,0.058,0.38,0.004,0.495,0.263,2
1655,0.65,0.064,0.042,0.324,0.003,0.47,0.268,2
1656,0.65,0.085,0.044,0.273,0.003,0.414,0.354,2
1657,0.65,0.106,0.041,0.229,0.003,0.367,0.428,2
1658,0.65,0.128,0.041,0.189,0.003,0.324,0.481,2
1659,0.65,0.149,0.038,0.172,0.003,0.291,0.52,2
1660,0.65,0.17,0.037,0.162,0.002,0.258,0.568,2
1661,0.65,0.191,0.034,0.165,0.002,0.257,0.602,2
1662,0.65,0.213,0.039,0.196,0.003,0.268,0.582,2
1663,0.65,0.234,0.042,0.24,0.003,0.318,0.532,2
1664,0.65,0.255,0.066,0.324,0.004,0.424,0.445,2
1665,0.65,0.277,0.079,0.388,0.005,0.555,0.343,1
1666,0.65,0.298,0.032,0.388,0.002,0.639,0.196,2
1667,0.65,0.319,0.066,0.441,0.005,0.739,0.176,2
1668,0.65,0.34,0.088,0.471,0.006,0.779,0.175,1
1669,0.65,0.362,0.086,0.487,0.006,0.774,0.202,1
1670,0.65,0.383,0.116,0.538,0.008,0.777,0.2,1
1671,0.65,0.404,0.091,0.55,0.006,0.768,0.221,1
1672,0.65,0.426,0.085,0.532,0.006,0.755,0.247,1
1673,0.65,0.447,0.061,0.508,0.004,0.72,0.233,2
1674,0.65,0.468,0.083,0.502,0.006,0.718,0.285,1
1675,0.65,0.489,0.085,0.5,0.006,0.717,0.295,1
1676,0.65,0.511,0.053,0.483,0.004,0.695,0.261,2
1677,0.65,0.532,0.047,0.47,0.003,0.671,0.226,2
1678,0.65,0.553,0.07,0.471,0.005,0.689,0.275,1
1679,0.65,0.574,0.07,0.465,0.005,0.701,0.243,1
1680,0.65,0.596,0.068,0.466,0.005,0.694,0.252,1
1681,0.65,0.617,0.072,0.464,0.005,0.682,0.266,1
1682,0.65,0.638,0.075,0.457,0.005,0.676,0.272,1
1683,0.65,0.66,0.077,0.463,0.005,0.678,0.245,1
1684,0.65,0.681,0.048,0.464,0.003,0.702,0.199,2
1685,0.65,0.702,0.075,0.479,0.005,0.744,0.188,1
1686,0.65,0.723,0.084,0.497,0.006,0.795,0.132,1
1687,0.65,0.745,0.083,0.533,0.006,0.847,0.125,1
1688,0.65,0.766,0.087,0.573,0.006,0.876,0.152,1
1689,0.65,0.787,0.124,0.602,0.009,0.915,0.104,1
1690,0.65,0.809,0.102,0.575,0.007,0.906,0.126,1
1691,0.65,0.83,0.093,0.54,0.006,0.875,0.127,1
1692,0.65,0.851,0.091,0.519,0.006,0.828,0.117,1
1693,0.65,0.872,0.113,0.498,0.008,0.782,0.199,1
1694,0.65,0.894,0.125,0.462,0.009,0.732,0.209,1
1695,0.65,0.915,0.083,0.427,0.006,0.661,0.27,1
1696,0.65,0.936,0.075,0.465,0.005,0.597,0.381,1
1697,0.65,0.957,0.072,0.474,0.005,0.538,0.309,1
1698,0.65,0.979,0.098,0.49,0.007,0.597,0.369,1
1699,0.65,1.0,0.077,0.486,0.005,0.563,0.419,1
1700,0.8671,0.0,0.074,0.467,0.005,0.513,0.446,1
1701,0.8671,0.021,0.072,0.45,0.005,0.472,0.476,1
1702,0.8671,0.043,0.073,0.412,0.005,0.525,0.39,1
1703,0.8671,0.064,0.065,0.363,0.004,0.492,0.475,2
1704,0.8671,0.085,0.063,0.311,0.004,0.445,0.511,2
1705,0.8671,0.106,0.045,0.26,0.003,0.389,0.521,2
1706,0.8671,0.128,0.044,0.221,0.003,0.343,0.552,2
1707,0.8671,0.149,0.043,0.197,0.003,0.306,0.522,2
1708,0.8671,0.17,0.044,0.181,0.003,0.276,0.6,2
1709,0.8671,0.191,0.044,0.188,0.003,0.267,0.608,2
1710,0.8671,0.213,0.045,0.219,0.003,0.284,0.593,2
1711,0.8671,0.234,0.047,0.261,0.003,0.329,0.604,2
1712,0.8671,0.255,0.067,0.358,0.005,0.44,0.478,2
1713,0.8671,0.277,0.088,0.426,0.006,0.554,0.421,1
1714,0.8671,0.298,0.059,0.418,0.004,0.629,0.287,2
1715,0.8671,0.319,0.066,0.467,0.005,0.716,0.24,2
1716,0.8671,0.34,0.088,0.499,0.006,0.749,0.258,1
1717,0.8671,0.362,0.088,0.514,0.006,0.737,0.209,1
1718,0.8671,0.383,0.088,0.551,0.006,0.736,0.248,1
1719,0.8671,0.404,0.088,0.561,0.006,0.724,0.257,1
1720,0.8671,0.426,0.086,0.541,0.006,0.718,0.257,1
1721,0.8671,0.447,0.07,0.52,0.005,0.712,0.207,2
1722,0.8671,0.468,0.053,0.508,0.004,0.705,0.213,2
1723,0.8671,0.489,0.08,0.498,0.006,0.703,0.278,1
1724,0.8671,0.511,0.07,0.49,0.005,0.686,0.265,2
1725,0.8671,0.532,0.088,0.483,0.006,0.679,0.301,1
1726,0.8671,0.553,0.088,0.477,0.006,0.686,0.341,1
1727,0.8671,0.574,0.088,0.469,0.006,0.68,0.361,1
1728,0.8671,0.596,0.091,0.465,0.006,0.669,0.36,1
1729,0.8671,0.617,0.089,0.459,0.006,0.67,0.413,1
1730,0.8671,0.638,0.078,0.452,0.005,0.613,0.366,1
1731,0.8671,0.66,0.066,0.449,0.004,0.647,0.296,2
1732,0.8671,0.681,0.049,0.456,0.003,0.65,0.297,2
1733,0.8671,0.702,0.077,0.474,0.005,0.674,0.28,1
1734,0.8671,0.723,0.091,0.494,0.006,0.706,0.297,1
1735,0.8671,0.745,0.097,0.543,0.007,0.748,0.255,1
1736,0.8671,0.766,0.128,0.597,0.009,0.777,0.271,1
1737,0.8671,0.787,0.187,0.611,0.013,0.816,0.237,1
1738,0.8671,0.809,0.109,0.586,0.008,0.815,0.193,1
1739,0.8671,0.83,0.093,0.553,0.006,0.787,0.206,1
1740,0.8671,0.851,0.107,0.533,0.007,0.756,0.312,1
1741,0.8671,0.872,0.109,0.51,0.007,0.711,0.309,1
1742,0.8671,0.894,0.072,0.467,0.005,0.666,0.297,2
1743,0.8671,0.915,0.07,0.423,0.005,0.61,0.29,2
1744,0.8671,0.936,0.075,0.471,0.005,0.549,0.436,2
1745,0.8671,0.957,0.052,0.478,0.004,0.495,0.316,2
1746,0.8671,0.979,0.096,0.486,0.007,0.565,0.358,1
1747,0.8671,1.0,0.097,0.482,0.007,0.534,0.451,1
1748,1.0,0.0,0.089,0.465,0.006,0.493,0.507,1
1749,1.0,0.021,0.078,0.441,0.005,0.459,0.513,2
1750,1.0,0.043,0.084,0.407,0.006,0.514,0.486,1
1751,1.0,0.064,0.076,0.356,0.005,0.477,0.524,2
1752,1.0,0.085,0.067,0.299,0.004,0.427,0.57,2
1753,1.0,0.106,0.047,0.252,0.003,0.374,0.5,2
1754,1.0,0.128,0.044,0.21,0.003,0.327,0.521,2
1755,1.0,0.149,0.045,0.187,0.003,0.299,0.523,2
1756,1.0,0.17,0.049,0.173,0.003,0.278,0.636,2
1757,1.0,0.191,0.043,0.17,0.003,0.263,0.646,2
1758,1.0,0.213,0.046,0.195,0.003,0.276,0.661,2
1759,1.0,0.234,0.045,0.238,0.003,0.308,0.587,2
1760,1.0,0.255,0.056,0.327,0.004,0.397,0.532,2
1761,1.0,0.277,0.075,0.399,0.005,0.491,0.481,2
1762,1.0,0.298,0.079,0.395,0.005,0.566,0.4,1
1763,1.0,0.319,0.09,0.449,0.006,0.647,0.353,1
1764,1.0,0.34,0.131,0.466,0.009,0.692,0.289,1
1765,1.0,0.362,0.119,0.493,0.008,0.686,0.307,1
1766,1.0,0.383,0.152,0.536,0.01,0.695,0.3,1
1767,1.0,0.404,0.15,0.55,0.01,0.678,0.324,1
1768,1.0,0.426,0.133,0.535,0.009,0.67,0.383,1
1769,1.0,0.447,0.101,0.516,0.007,0.664,0.389,1
1770,1.0,0.468,0.096,0.504,0.007,0.653,0.391,1
1771,1.0,0.489,0.095,0.496,0.006,0.649,0.401,1
1772,1.0,0.511,0.091,0.49,0.006,0.633,0.415,1
1773,1.0,0.532,0.092,0.491,0.006,0.607,0.492,1
1774,1.0,0.553,0.097,0.487,0.007,0.608,0.496,1
1775,1.0,0.574,0.091,0.476,0.006,0.628,0.398,1
1776,1.0,0.596,0.091,0.467,0.006,0.612,0.483,1
1777,1.0,0.617,0.089,0.463,0.006,0.602,0.484,1
1778,1.0,0.638,0.088,0.463,0.006,0.574,0.547,1
1779,1.0,0.66,0.088,0.464,0.006,0.572,0.568,1
1780,1.0,0.681,0.087,0.476,0.006,0.578,0.551,2
1781,1.0,0.702,0.089,0.496,0.006,0.598,0.522,1
1782,1.0,0.723,0.089,0.51,0.006,0.624,0.459,1
1783,1.0,0.745,0.09,0.546,0.006,0.657,0.494,1
1784,1.0,0.766,0.09,0.566,0.006,0.678,0.404,1
1785,1.0,0.787,0.095,0.574,0.006,0.719,0.344,1
1786,1.0,0.809,0.091,0.541,0.006,0.733,0.278,1
1787,1.0,0.83,0.09,0.511,0.006,0.708,0.327,1
1788,1.0,0.851,0.089,0.489,0.006,0.68,0.371,1
1789,1.0,0.872,0.088,0.469,0.006,0.653,0.422,1
1790,1.0,0.894,0.082,0.44,0.006,0.599,0.458,2
1791,1.0,0.915,0.054,0.408,0.004,0.555,0.414,2
1792,1.0,0.936,0.075,0.46,0.005,0.535,0.434,2
1793,1.0,0.957,0.075,0.482,0.005,0.5,0.472,2
1794,1.0,0.979,0.082,0.491,0.006,0.583,0.396,2
1795,1.0,1.0,0.078,0.479,0.005,0.555,0.432,2
1796,1.0,0.0,0.077,0.447,0.005,0.516,0.461,2
1797,1.0,0.021,0.077,0.437,0.005,0.466,0.489,2
1798,1.0,0.043,0.081,0.397,0.005,0.509,0.469,2
1799,1.0,0.064,0.075,0.344,0.005,0.474,0.575,2
1800,1.0,0.085,0.072,0.285,0.005,0.426,0.663,2
1801,1.0,0.106,0.056,0.235,0.004,0.373,0.741,2
1802,1.0,0.128,0.049,0.189,0.003,0.33,0.702,2
1803,1.0,0.149,0.043,0.161,0.003,0.286,0.677,2
1804,1.0,0.17,0.032,0.138,0.002,0.248,0.665,2
1805,1.0,0.191,0.028,0.129,0.002,0.222,0.677,2
1806,1.0,0.213,0.031,0.138,0.002,0.228,0.676,2
1807,1.0,0.234,0.032,0.147,0.002,0.233,0.686,2
1808,1.0,0.255,0.04,0.187,0.003,0.257,0.693,2
1809,1.0,0.277,0.043,0.229,0.003,0.292,0.682,2
1810,1.0,0.298,0.038,0.277,0.003,0.304,0.712,2
1811,1.0,0.319,0.071,0.343,0.005,0.36,0.655,2
1812,1.0,0.34,0.082,0.402,0.005,0.415,0.655,1
1813,1.0,0.362,0.096,0.442,0.006,0.442,0.676,1
1814,1.0,0.383,0.102,0.486,0.007,0.474,0.623,1
1815,1.0,0.404,0.104,0.495,0.007,0.463,0.605,1
1816,1.0,0.426,0.103,0.478,0.007,0.458,0.615,1
1817,1.0,0.447,0.104,0.467,0.007,0.453,0.622,1
1818,1.0,0.468,0.104,0.447,0.007,0.433,0.638,1
1819,1.0,0.489,0.103,0.437,0.007,0.428,0.664,1
1820,1.0,0.511,0.101,0.418,0.007,0.406,0.65,1
1821,1.0,0.532,0.096,0.396,0.006,0.393,0.663,1
1822,1.0,0.553,0.091,0.377,0.006,0.39,0.67,1
1823,1.0,0.574,0.086,0.361,0.006,0.367,0.705,1
1824,1.0,0.596,0.077,0.351,0.005,0.353,0.714,2
1825,1.0,0.617,0.076,0.336,0.005,0.335,0.757,2
1826,1.0,0.638,0.075,0.334,0.005,0.319,0.747,2
1827,1.0,0.66,0.075,0.337,0.005,0.325,0.729,2
1828,1.0,0.681,0.075,0.345,0.005,0.321,0.718,2
1829,1.0,0.702,0.075,0.364,0.005,0.34,0.671,2
1830,1.0,0.723,0.057,0.371,0.004,0.357,0.652,2
1831,1.0,0.745,0.066,0.415,0.004,0.398,0.607,2
1832,1.0,0.766,0.092,0.483,0.006,0.457,0.564,1
1833,1.0,0.787,0.104,0.522,0.007,0.524,0.443,1
1834,1.0,0.809,0.107,0.497,0.007,0.559,0.406,1
1835,1.0,0.83,0.103,0.462,0.007,0.54,0.432,1
1836,1.0,0.851,0.101,0.44,0.007,0.521,0.454,1
1837,1.0,0.872,0.099,0.42,0.007,0.49,0.507,1
1838,1.0,0.894,0.1,0.392,0.007,0.468,0.542,1
1839,1.0,0.915,0.093,0.363,0.006,0.429,0.6,1
1840,1.0,0.936,0.089,0.385,0.006,0.417,0.595,1
1841,1.0,0.957,0.091,0.394,0.006,0.401,0.553,1
1842,1.0,0.979,0.101,0.386,0.007,0.485,0.471,1
1843,1.0,1.0,0.094,0.369,0.006,0.464,0.518,1
1844,0.0,0.0,0.092,0.341,0.006,0.434,0.529,1
1845,0.0,0.021,0.081,0.303,0.005,0.386,0.554,1
1846,0.0,0.043,0.084,0.273,0.006,0.438,0.482,1
1847,0.0,0.064,0.067,0.228,0.004,0.396,0.56,2
1848,0.0,0.085,0.055,0.192,0.004,0.346,0.62,2
1849,0.0,0.106,0.052,0.162,0.003,0.31,0.612,2
1850,0.0,0.128,0.044,0.13,0.003,0.259,0.592,2
1851,0.0,0.149,0.043,0.121,0.003,0.217,0.637,2
1852,0.0,0.17,0.037,0.103,0.002,0.185,0.726,2
1853,0.0,0.191,0.04,0.099,0.003,0.166,0.793,2
1854,0.0,0.213,0.047,0.098,0.003,0.161,0.778,2
1855,0.0,0.234,0.045,0.104,0.003,0.153,0.807,2
1856,0.0,0.255,0.045,0.125,0.003,0.159,0.811,2
1857,0.0,0.277,0.051,0.16,0.003,0.171,0.824,2
1858,0.0,0.298,0.037,0.187,0.002,0.165,0.852,2
1859,0.0,0.319,0.065,0.245,0.004,0.2,0.853,2
1860,0.0,0.34,0.08,0.294,0.005,0.25,0.826,1
1861,0.0,0.362,0.084,0.332,0.005,0.289,0.819,1
1862,0.0,0.383,0.089,0.374,0.005,0.312,0.779,1
1863,0.0,0.404,0.087,0.398,0.005,0.323,0.807,1
1864,0.0,0.426,0.076,0.387,0.005,0.316,0.774,2
1865,0.0,0.447,0.075,0.375,0.004,0.307,0.784,2
1866,0.0,0.468,0.067,0.358,0.004,0.304,0.788,2
1867,0.0,0.489,0.062,0.341,0.004,0.303,0.752,2
1868,0.0,0.511,0.049,0.333,0.003,0.306,0.749,2
1869,0.0,0.532,0.049,0.31,0.003,0.295,0.733,2
1870,0.0,0.553,0.05,0.294,0.003,0.298,0.664,2
1871,0.0,0.574,0.047,0.277,0.003,0.283,0.649,2
1872,0.0,0.596,0.055,0.264,0.004,0.278,0.667,2
1873,0.0,0.617,0.032,0.255,0.002,0.288,0.606,2
1874,0.0,0.638,0.045,0.252,0.003,0.283,0.594,2
1875,0.0,0.66,0.036,0.248,0.002,0.304,0.528,2
1876,0.0,0.681,0.052,0.255,0.003,0.31,0.582,2
1877,0.0,0.702,0.05,0.273,0.003,0.35,0.527,2
1878,0.0,0.723,0.046,0.285,0.003,0.376,0.524,2
1879,0.0,0.745,0.062,0.343,0.004,0.411,0.501,2
1880,0.0,0.766,0.086,0.417,0.006,0.455,0.526,1
1881,0.0,0.787,0.105,0.473,0.007,0.527,0.447,1
1882,0.0,0.809,0.104,0.462,0.007,0.561,0.454,1
1883,0.0,0.83,0.096,0.44,0.006,0.562,0.445,1
1884,0.0,0.851,0.092,0.423,0.006,0.549,0.457,1
1885,0.0,0.872,0.093,0.404,0.006,0.526,0.5,1
1886,0.0,0.894,0.095,0.376,0.006,0.485,0.618,1
1887,0.0,0.915,0.087,0.34,0.006,0.452,0.618,1
1888,0.0,0.936,0.08,0.36,0.005,0.419,0.663,1
1889,0.0,0.957,0.076,0.361,0.005,0.4,0.618,1
1890,0.0,0.979,0.094,0.37,0.006,0.461,0.574,1
1891,0.0,1.0,0.086,0.339,0.006,0.443,0.583,1
1892,0.2338,0.0,0.084,0.322,0.005,0.4,0.609,1
1893,0.2338,0.021,0.079,0.29,0.005,0.376,0.609,1
1894,0.2338,0.043,0.081,0.259,0.005,0.424,0.548,1
1895,0.2338,0.064,0.072,0.235,0.005,0.399,0.577,1
1896,0.2338,0.085,0.055,0.2,0.004,0.362,0.63,2
1897,0.2338,0.106,0.05,0.172,0.003,0.323,0.654,2
1898,0.2338,0.128,0.045,0.158,0.003,0.281,0.677,2
1899,0.2338,0.149,0.039,0.141,0.003,0.252,0.692,2
1900,0.2338,0.17,0.044,0.139,0.003,0.232,0.723,2
1901,0.2338,0.191,0.043,0.154,0.003,0.22,0.782,2
1902,0.2338,0.213,0.046,0.186,0.003,0.244,0.787,2
1903,0.2338,0.234,0.052,0.241,0.003,0.28,0.793,2
1904,0.2338,0.255,0.08,0.336,0.005,0.375,0.713,1
1905,0.2338,0.277,0.087,0.423,0.006,0.462,0.651,1
1906,0.2338,0.298,0.085,0.414,0.006,0.527,0.6,1
1907,0.2338,0.319,0.088,0.466,0.006,0.593,0.572,1
1908,0.2338,0.34,0.09,0.481,0.006,0.642,0.484,1
1909,0.2338,0.362,0.09,0.478,0.006,0.647,0.453,1
1910,0.2338,0.383,0.09,0.53,0.006,0.65,0.449,1
1911,0.2338,0.404,0.128,0.544,0.008,0.629,0.536,1
1912,0.2338,0.426,0.107,0.527,0.007,0.626,0.504,1
1913,0.2338,0.447,0.139,0.51,0.009,0.627,0.45,1
1914,0.2338,0.468,0.15,0.505,0.01,0.63,0.496,1
1915,0.2338,0.489,0.153,0.496,0.01,0.642,0.496,1
1916,0.2338,0.511,0.161,0.496,0.011,0.642,0.526,1
1917,0.2338,0.532,0.152,0.484,0.01,0.631,0.457,1
1918,0.2338,0.553,0.164,0.479,0.011,0.633,0.511,1
1919,0.2338,0.574,0.159,0.474,0.01,0.628,0.445,1
1920,0.2338,0.596,0.155,0.468,0.01,0.624,0.473,1
1921,0.2338,0.617,0.15,0.461,0.01,0.602,0.514,1
1922,0.2338,0.638,0.157,0.443,0.01,0.593,0.478,1
1923,0.2338,0.66,0.158,0.458,0.01,0.583,0.555,1
1924,0.2338,0.681,0.159,0.464,0.01,0.611,0.555,1
1925,0.2338,0.702,0.164,0.476,0.011,0.635,0.556,1
1926,0.2338,0.723,0.162,0.481,0.011,0.671,0.489,1
1927,0.2338,0.745,0.163,0.505,0.011,0.724,0.437,1
1928,0.2338,0.766,0.17,0.545,0.011,0.739,0.465,1
1929,0.2338,0.787,0.184,0.571,0.012,0.746,0.482,1
1930,0.2338,0.809,0.178,0.539,0.012,0.724,0.476,1
1931,0.2338,0.83,0.164,0.501,0.011,0.701,0.442,1
1932,0.2338,0.851,0.112,0.47,0.007,0.669,0.454,1
1933,0.2338,0.872,0.105,0.451,0.007,0.626,0.493,2
1934,0.2338,0.894,0.09,0.416,0.006,0.59,0.498,2
1935,0.2338,0.915,0.087,0.376,0.006,0.54,0.489,2
1936,0.2338,0.936,0.093,0.424,0.006,0.493,0.556,2
1937,0.2338,0.957,0.088,0.445,0.006,0.45,0.543,2
1938,0.2338,0.979,0.098,0.454,0.006,0.525,0.501,2
1939,0.2338,1.0,0.099,0.455,0.007,0.51,0.557,2
1940,0.46620000000000006,0.0,0.092,0.441,0.006,0.469,0.554,2
1941,0.46620000000000006,0.021,0.09,0.428,0.006,0.432,0.589,2
1942,0.46620000000000006,0.043,0.093,0.395,0.006,0.482,0.566,2
1943,0.46620000000000006,0.064,0.091,0.343,0.006,0.453,0.568,2
1944,0.46620000000000006,0.085,0.082,0.283,0.005,0.398,0.653,2
1945,0.46620000000000006,0.106,0.064,0.237,0.004,0.357,0.735,2
1946,0.46620000000000006,0.128,0.051,0.2,0.003,0.317,0.708,2
1947,0.46620000000000006,0.149,0.046,0.172,0.003,0.28,0.695,2
1948,0.46620000000000006,0.17,0.05,0.16,0.003,0.262,0.741,2
1949,0.46620000000000006,0.191,0.047,0.166,0.003,0.252,0.762,2
1950,0.46620000000000006,0.213,0.052,0.19,0.003,0.275,0.798,2
1951,0.46620000000000006,0.234,0.051,0.234,0.003,0.301,0.762,2
1952,0.46620000000000006,0.255,0.072,0.328,0.005,0.387,0.636,2
1953,0.46620000000000006,0.277,0.075,0.408,0.005,0.47,0.587,2
1954,0.46620000000000006,0.298,0.076,0.405,0.005,0.532,0.566,2
1955,0.46620000000000006,0.319,0.088,0.459,0.006,0.598,0.55,2
1956,0.46620000000000006,0.34,0.09,0.475,0.006,0.625,0.431,2
1957,0.46620000000000006,0.362,0.089,0.481,0.006,0.634,0.446,2
1958,0.46620000000000006,0.383,0.09,0.532,0.006,0.65,0.382,2
1959,0.46620000000000006,0.404,0.122,0.542,0.008,0.655,0.429,1
1960,0.46620000000000006,0.426,0.12,0.533,0.008,0.658,0.383,1
1961,0.46620000000000006,0.447,0.111,0.52,0.007,0.651,0.419,2
1962,0.46620000000000006,0.468,0.112,0.516,0.007,0.663,0.408,2
1963,0.46620000000000006,0.489,0.108,0.52,0.007,0.673,0.38,2
1964,0.46620000000000006,0.511,0.125,0.512,0.008,0.669,0.397,1
1965,0.46620000000000006,0.532,0.119,0.504,0.008,0.669,0.39,1
1966,0.46620000000000006,0.553,0.124,0.501,0.008,0.677,0.377,1
1967,0.46620000000000006,0.574,0.126,0.499,0.008,0.687,0.28,1
1968,0.46620000000000006,0.596,0.137,0.497,0.009,0.68,0.31,1
1969,0.46620000000000006,0.617,0.117,0.489,0.008,0.67,0.354,1
1970,0.46620000000000006,0.638,0.102,0.48,0.007,0.643,0.369,2
1971,0.46620000000000006,0.66,0.097,0.484,0.007,0.647,0.434,2
1972,0.46620000000000006,0.681,0.103,0.492,0.007,0.65,0.384,2
1973,0.46620000000000006,0.702,0.102,0.492,0.007,0.665,0.356,2
1974,0.46620000000000006,0.723,0.097,0.486,0.007,0.689,0.328,2
1975,0.46620000000000006,0.745,0.097,0.496,0.007,0.712,0.345,2
1976,0.46620000000000006,0.766,0.101,0.525,0.007,0.699,0.363,1
1977,0.46620000000000006,0.787,0.107,0.555,0.007,0.703,0.335,1
1978,0.46620000000000006,0.809,0.101,0.525,0.007,0.684,0.338,1
1979,0.46620000000000006,0.83,0.09,0.488,0.006,0.648,0.373,2
1980,0.46620000000000006,0.851,0.073,0.46,0.005,0.611,0.371,2
1981,0.46620000000000006,0.872,0.067,0.436,0.005,0.578,0.399,2
1982,0.46620000000000006,0.894,0.05,0.399,0.003,0.536,0.336,2
1983,0.46620000000000006,0.915,0.046,0.367,0.003,0.493,0.373,2
1984,0.46620000000000006,0.936,0.06,0.416,0.004,0.457,0.501,2
1985,0.46620000000000006,0.957,0.067,0.432,0.005,0.434,0.464,2
1986,0.46620000000000006,0.979,0.082,0.446,0.006,0.521,0.399,2
1987,0.46620000000000006,1.0,0.084,0.446,0.006,0.517,0.474,2
1988,0.7,0.0,0.083,0.435,0.006,0.48,0.511,2
1989,0.7,0.021,0.075,0.42,0.005,0.448,0.541,2
1990,0.7,0.043,0.084,0.385,0.006,0.505,0.426,2
1991,0.7,0.064,0.081,0.331,0.005,0.476,0.441,2
1992,0.7,0.085,0.059,0.279,0.004,0.425,0.524,2
1993,0.7,0.106,0.053,0.23,0.004,0.376,0.547,2
1994,0.7,0.128,0.048,0.191,0.003,0.33,0.554,2
1995,0.7,0.149,0.042,0.168,0.003,0.3,0.579,2
1996,0.7,0.17,0.038,0.156,0.002,0.278,0.591,2
1997,0.7,0.191,0.05,0.162,0.003,0.269,0.688,2
1998,0.7,0.213,0.045,0.186,0.003,0.281,0.652,2
1999,0.7,0.234,0.047,0.234,0.003,0.306,0.623,2
2000,0.7,0.255,0.059,0.334,0.004,0.386,0.525,2
2001,0.7,0.277,0.073,0.416,0.005,0.475,0.512,2
2002,0.7,0.298,0.074,0.409,0.005,0.51,0.489,2
2003,0.7,0.319,0.081,0.456,0.005,0.579,0.482,2
2004,0.7,0.34,0.072,0.471,0.005,0.603,0.453,2
2005,0.7,0.362,0.069,0.474,0.005,0.596,0.438,2
2006,0.7,0.383,0.069,0.518,0.005,0.591,0.426,2
2007,0.7,0.404,0.069,0.527,0.005,0.576,0.457,2
2008,0.7,0.426,0.043,0.516,0.003,0.568,0.372,2
2009,0.7,0.447,0.053,0.505,0.004,0.568,0.487,2
2010,0.7,0.468,0.052,0.492,0.003,0.559,0.45,2
2011,0.7,0.489,0.055,0.486,0.004,0.554,0.428,2
2012,0.7,0.511,0.044,0.482,0.003,0.536,0.424,2
2013,0.7,0.532,0.06,0.475,0.004,0.532,0.503,2
2014,0.7,0.553,0.063,0.479,0.004,0.539,0.478,2
2015,0.7,0.574,0.07,0.474,0.005,0.544,0.498,2
2016,0.7,0.596,0.07,0.468,0.005,0.538,0.496,2
2017,0.7,0.617,0.058,0.46,0.004,0.537,0.495,2
2018,0.7,0.638,0.05,0.458,0.003,0.523,0.498,2
2019,0.7,0.66,0.049,0.458,0.003,0.514,0.504,2
2020,0.7,0.681,0.056,0.46,0.004,0.513,0.519,2
2021,0.7,0.702,0.061,0.467,0.004,0.523,0.49,2
2022,0.7,0.723,0.053,0.465,0.004,0.523,0.512,2
2023,0.7,0.745,0.043,0.473,0.003,0.525,0.443,2
2024,0.7,0.766,0.046,0.496,0.003,0.519,0.497,2
2025,0.7,0.787,0.062,0.537,0.004,0.55,0.482,2
2026,0.7,0.809,0.06,0.516,0.004,0.569,0.424,2
2027,0.7,0.83,0.063,0.484,0.004,0.555,0.437,1
2028,0.7,0.851,0.067,0.454,0.004,0.514,0.454,1
2029,0.7,0.872,0.064,0.437,0.004,0.502,0.423,1
2030,0.7,0.894,0.053,0.409,0.004,0.474,0.396,2
2031,0.7,0.915,0.051,0.375,0.003,0.448,0.426,2
2032,0.7,0.936,0.052,0.424,0.004,0.42,0.41,2
2033,0.7,0.957,0.056,0.442,0.004,0.404,0.402,2
2034,0.7,0.979,0.076,0.45,0.005,0.5,0.452,1
2035,0.7,1.0,0.082,0.453,0.006,0.481,0.37,1
2036,0.9338000000000001,0.0,0.078,0.439,0.005,0.449,0.431,1
