,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
1472,1.0,0.027,0.255,0.152,0.002,0.107,0.746,2
1473,1.0,0.031,0.277,0.195,0.002,0.136,0.702,2
1474,1.0,0.032,0.298,0.231,0.002,0.154,0.716,2
1475,1.0,0.041,0.319,0.287,0.003,0.193,0.675,2
1476,1.0,0.043,0.34,0.333,0.003,0.228,0.665,2
1477,1.0,0.044,0.362,0.365,0.003,0.256,0.638,2
1478,1.0,0.06,0.383,0.409,0.004,0.281,0.63,2
1479,1.0,0.058,0.404,0.418,0.004,0.28,0.651,2
1480,1.0,0.05,0.426,0.406,0.003,0.277,0.642,2
1481,1.0,0.046,0.447,0.399,0.003,0.267,0.682,2
1482,1.0,0.048,0.468,0.391,0.003,0.258,0.711,2
1483,1.0,0.047,0.489,0.386,0.003,0.258,0.709,2
1484,1.0,0.045,0.511,0.384,0.003,0.248,0.704,2
1485,1.0,0.04,0.532,0.376,0.003,0.234,0.69,2
1486,1.0,0.037,0.553,0.369,0.002,0.221,0.689,2
1487,1.0,0.041,0.574,0.363,0.003,0.214,0.668,2
1488,1.0,0.041,0.596,0.363,0.003,0.204,0.679,2
1489,1.0,0.04,0.617,0.36,0.003,0.194,0.698,2
1490,1.0,0.038,0.638,0.354,0.002,0.189,0.728,2
1491,1.0,0.038,0.66,0.355,0.003,0.194,0.679,2
1492,1.0,0.037,0.681,0.353,0.002,0.204,0.69,2
1493,1.0,0.033,0.702,0.359,0.002,0.224,0.649,2
1494,1.0,0.037,0.723,0.349,0.002,0.252,0.593,2
1495,1.0,0.042,0.745,0.369,0.003,0.286,0.565,2
1496,1.0,0.063,0.766,0.425,0.004,0.338,0.533,1
1497,1.0,0.075,0.787,0.454,0.005,0.396,0.536,1
1498,1.0,0.072,0.809,0.431,0.005,0.398,0.503,1
1499,1.0,0.048,0.83,0.397,0.003,0.369,0.522,1
1500,1.0,0.047,0.851,0.374,0.003,0.342,0.538,1
1501,1.0,0.042,0.872,0.347,0.003,0.314,0.528,2
1502,1.0,0.04,0.894,0.326,0.003,0.284,0.568,2
1503,1.0,0.036,0.915,0.305,0.002,0.262,0.581,2
1504,1.0,0.044,0.936,0.33,0.003,0.256,0.567,1
1505,1.0,0.042,0.957,0.335,0.003,0.258,0.507,2
1506,1.0,0.07,0.979,0.34,0.005,0.357,0.429,1
1507,1.0,0.045,1.0,0.308,0.003,0.353,0.449,1
1508,0.0,0.041,0.0,0.284,0.003,0.314,0.466,2
1509,0.0,0.038,0.021,0.238,0.003,0.268,0.515,2
1510,0.0,0.041,0.043,0.207,0.003,0.316,0.454,2
1511,0.0,0.031,0.064,0.174,0.002,0.284,0.498,2
1512,0.0,0.028,0.085,0.136,0.002,0.233,0.555,2
1513,0.0,0.027,0.106,0.11,0.002,0.185,0.593,2
1514,0.0,0.025,0.128,0.086,0.002,0.144,0.641,2
1515,0.0,0.021,0.149,0.072,0.001,0.11,0.668,2
1516,0.0,0.021,0.17,0.068,0.001,0.082,0.686,2
1517,0.0,0.022,0.191,0.068,0.001,0.064,0.693,2
1518,0.0,0.022,0.213,0.071,0.001,0.049,0.7,2
1519,0.0,0.02,0.234,0.073,0.001,0.045,0.693,2
1520,0.0,0.024,0.255,0.099,0.002,0.045,0.7,2
1521,0.0,0.025,0.277,0.127,0.002,0.066,0.695,2
1522,0.0,0.023,0.298,0.158,0.001,0.068,0.762,2
1523,0.0,0.027,0.319,0.202,0.002,0.104,0.699,2
1524,0.0,0.03,0.34,0.243,0.002,0.147,0.63,2
1525,0.0,0.03,0.362,0.278,0.002,0.185,0.568,2
1526,0.0,0.031,0.383,0.317,0.002,0.205,0.584,2
1527,0.0,0.034,0.404,0.331,0.002,0.217,0.569,2
1528,0.0,0.033,0.426,0.33,0.002,0.227,0.575,2
1529,0.0,0.032,0.447,0.321,0.002,0.223,0.562,2
1530,0.0,0.031,0.468,0.312,0.002,0.223,0.568,2
1531,0.0,0.031,0.489,0.31,0.002,0.226,0.571,2
1532,0.0,0.03,0.511,0.302,0.002,0.224,0.572,2
1533,0.0,0.03,0.532,0.294,0.002,0.211,0.585,2
1534,0.0,0.032,0.553,0.284,0.002,0.206,0.585,2
1535,0.0,0.03,0.574,0.269,0.002,0.191,0.569,2
1536,0.0,0.028,0.596,0.262,0.002,0.177,0.618,2
1537,0.0,0.027,0.617,0.256,0.002,0.171,0.66,2
1538,0.0,0.027,0.638,0.25,0.002,0.166,0.648,2
1539,0.0,0.027,0.66,0.247,0.002,0.167,0.624,2
1540,0.0,0.027,0.681,0.236,0.002,0.175,0.584,2
1541,0.0,0.028,0.702,0.247,0.002,0.201,0.53,2
1542,0.0,0.028,0.723,0.243,0.002,0.231,0.504,2
1543,0.0,0.034,0.745,0.281,0.002,0.284,0.507,2
1544,0.0,0.042,0.766,0.333,0.003,0.344,0.455,1
1545,0.0,0.056,0.787,0.367,0.004,0.432,0.398,1
1546,0.0,0.044,0.809,0.347,0.003,0.453,0.34,1
1547,0.0,0.048,0.83,0.327,0.003,0.438,0.364,1
1548,0.0,0.041,0.851,0.312,0.003,0.413,0.357,1
1549,0.0,0.04,0.872,0.298,0.003,0.386,0.399,1
1550,0.0,0.033,0.894,0.271,0.002,0.343,0.43,2
1551,0.0,0.031,0.915,0.247,0.002,0.298,0.451,2
1552,0.0,0.037,0.936,0.28,0.002,0.271,0.498,1
1553,0.0,0.03,0.957,0.286,0.002,0.254,0.476,2
1554,0.0,0.043,0.979,0.293,0.003,0.329,0.404,1
1555,0.0,0.034,1.0,0.267,0.002,0.317,0.409,1
1556,0.167,0.028,0.0,0.249,0.002,0.285,0.41,2
1557,0.167,0.028,0.021,0.222,0.002,0.261,0.424,2
1558,0.167,0.03,0.043,0.188,0.002,0.317,0.358,2
1559,0.167,0.03,0.064,0.165,0.002,0.292,0.403,2
1560,0.167,0.027,0.085,0.132,0.002,0.257,0.453,2
1561,0.167,0.026,0.106,0.102,0.002,0.217,0.514,2
1562,0.167,0.024,0.128,0.08,0.002,0.178,0.521,2
1563,0.167,0.023,0.149,0.069,0.002,0.144,0.582,2
1564,0.167,0.025,0.17,0.057,0.002,0.125,0.583,2
1565,0.167,0.024,0.191,0.064,0.002,0.115,0.594,2
1566,0.167,0.025,0.213,0.073,0.002,0.128,0.576,2
1567,0.167,0.026,0.234,0.073,0.002,0.161,0.483,2
1568,0.167,0.034,0.255,0.109,0.002,0.241,0.461,1
1569,0.167,0.042,0.277,0.144,0.003,0.353,0.354,1
1570,0.167,0.036,0.298,0.164,0.003,0.422,0.258,1
1571,0.167,0.044,0.319,0.207,0.003,0.493,0.206,1
1572,0.167,0.049,0.34,0.255,0.004,0.524,0.22,1
1573,0.167,0.042,0.362,0.279,0.003,0.515,0.221,1
1574,0.167,0.047,0.383,0.334,0.003,0.516,0.238,1
1575,0.167,0.043,0.404,0.357,0.003,0.508,0.248,1
1576,0.167,0.043,0.426,0.355,0.003,0.494,0.253,1
1577,0.167,0.043,0.447,0.351,0.003,0.49,0.23,1
1578,0.167,0.042,0.468,0.345,0.003,0.479,0.282,1
1579,0.167,0.043,0.489,0.34,0.003,0.475,0.268,1
1580,0.167,0.043,0.511,0.336,0.003,0.463,0.318,1
1581,0.167,0.044,0.532,0.323,0.003,0.452,0.314,1
1582,0.167,0.043,0.553,0.314,0.003,0.457,0.305,1
1583,0.167,0.043,0.574,0.306,0.003,0.455,0.293,1
1584,0.167,0.044,0.596,0.297,0.003,0.444,0.318,1
1585,0.167,0.042,0.617,0.288,0.003,0.434,0.283,1
1586,0.167,0.043,0.638,0.285,0.003,0.431,0.326,1
1587,0.167,0.043,0.66,0.286,0.003,0.442,0.306,1
1588,0.167,0.047,0.681,0.286,0.003,0.473,0.24,1
1589,0.167,0.062,0.702,0.308,0.004,0.512,0.257,1
1590,0.167,0.066,0.723,0.326,0.005,0.566,0.239,1
1591,0.167,0.086,0.745,0.368,0.006,0.622,0.21,1
1592,0.167,0.092,0.766,0.418,0.006,0.661,0.115,1
1593,0.167,0.092,0.787,0.439,0.007,0.672,0.153,1
1594,0.167,0.086,0.809,0.407,0.006,0.647,0.197,1
1595,0.167,0.077,0.83,0.378,0.005,0.607,0.2,1
1596,0.167,0.052,0.851,0.356,0.004,0.56,0.278,1
1597,0.167,0.043,0.872,0.335,0.003,0.511,0.296,2
1598,0.167,0.041,0.894,0.314,0.003,0.454,0.31,2
1599,0.167,0.032,0.915,0.286,0.002,0.404,0.397,2
1600,0.167,0.038,0.936,0.316,0.003,0.362,0.433,2
1601,0.167,0.035,0.957,0.325,0.002,0.327,0.425,2
1602,0.167,0.068,0.979,0.345,0.005,0.424,0.457,1
1603,0.167,0.046,1.0,0.341,0.003,0.417,0.482,1
1604,0.333,0.043,0.0,0.327,0.003,0.376,0.395,2
1605,0.333,0.039,0.021,0.309,0.003,0.343,0.387,2
1606,0.333,0.049,0.043,0.28,0.003,0.4,0.351,1
1607,0.333,0.038,0.064,0.242,0.003,0.371,0.325,2
1608,0.333,0.036,0.085,0.205,0.002,0.321,0.432,2
1609,0.333,0.038,0.106,0.17,0.003,0.273,0.475,2
1610,0.333,0.033,0.128,0.143,0.002,0.228,0.492,2
1611,0.333,0.028,0.149,0.123,0.002,0.19,0.508,2
1612,0.333,0.04,0.17,0.122,0.003,0.168,0.588,2
1613,0.333,0.032,0.191,0.129,0.002,0.161,0.602,2
1614,0.333,0.034,0.213,0.152,0.002,0.176,0.568,2
1615,0.333,0.043,0.234,0.195,0.003,0.216,0.541,2
1616,0.333,0.047,0.255,0.277,0.003,0.309,0.53,1
1617,0.333,0.062,0.277,0.344,0.004,0.417,0.342,1
1618,0.333,0.067,0.298,0.357,0.005,0.48,0.346,1
1619,0.333,0.086,0.319,0.422,0.006,0.549,0.349,1
1620,0.333,0.089,0.34,0.463,0.006,0.579,0.304,1
1621,0.333,0.09,0.362,0.497,0.006,0.578,0.276,1
1622,0.333,0.143,0.383,0.555,0.01,0.591,0.325,1
1623,0.333,0.174,0.404,0.573,0.012,0.577,0.341,1
1624,0.333,0.163,0.426,0.564,0.011,0.577,0.313,1
1625,0.333,0.14,0.447,0.549,0.01,0.582,0.333,1
1626,0.333,0.102,0.468,0.545,0.007,0.584,0.347,1
1627,0.333,0.091,0.489,0.541,0.006,0.583,0.312,1
1628,0.333,0.099,0.511,0.543,0.007,0.589,0.325,1
1629,0.333,0.089,0.532,0.533,0.006,0.586,0.315,1
1630,0.333,0.089,0.553,0.517,0.006,0.595,0.342,1
1631,0.333,0.08,0.574,0.501,0.005,0.596,0.271,1
1632,0.333,0.071,0.596,0.49,0.005,0.589,0.27,1
1633,0.333,0.064,0.617,0.481,0.004,0.573,0.379,2
1634,0.333,0.042,0.638,0.471,0.003,0.549,0.404,2
1635,0.333,0.053,0.66,0.469,0.004,0.568,0.335,2
1636,0.333,0.041,0.681,0.472,0.003,0.603,0.254,2
1637,0.333,0.075,0.702,0.479,0.005,0.649,0.206,1
1638,0.333,0.059,0.723,0.487,0.342,0.7,0.186,2
1639,0.333,0.058,0.745,0.511,0.011,0.756,0.211,2
1640,0.333,0.059,0.766,0.523,0.358,0.794,0.212,2
1641,0.333,0.09,0.787,0.551,0.006,0.839,0.048,1
1642,0.333,0.09,0.809,0.518,0.006,0.835,0.067,1
1643,0.333,0.079,0.83,0.489,0.005,0.798,0.093,1
1644,0.333,0.054,0.851,0.464,0.004,0.756,0.066,2
1645,0.333,0.059,0.872,0.438,0.004,0.713,0.143,2
1646,0.333,0.051,0.894,0.405,0.004,0.658,0.166,2
1647,0.333,0.042,0.915,0.373,0.003,0.601,0.186,2
1648,0.333,0.125,0.936,0.419,0.009,0.535,0.285,1
1649,0.333,0.043,0.957,0.44,0.003,0.479,0.299,2
1650,0.333,0.087,0.979,0.452,0.006,0.544,0.307,1
1651,0.333,0.073,1.0,0.45,0.005,0.526,0.341,1
1652,0.5,0.062,0.0,0.437,0.004,0.485,0.379,2
1653,0.5,0.049,0.021,0.412,0.003,0.448,0.35,2
1654,0.5,0.058,0.043,0.38,0.004,0.495,0.263,2
1655,0.5,0.042,0.064,0.324,0.003,0.47,0.268,2
1656,0.5,0.044,0.085,0.273,0.003,0.414,0.354,2
1657,0.5,0.041,0.106,0.229,0.003,0.367,0.428,2
1658,0.5,0.041,0.128,0.189,0.003,0.324,0.481,2
1659,0.5,0.038,0.149,0.172,0.003,0.291,0.52,2
1660,0.5,0.037,0.17,0.162,0.002,0.258,0.568,2
1661,0.5,0.034,0.191,0.165,0.002,0.257,0.602,2
1662,0.5,0.039,0.213,0.196,0.003,0.268,0.582,2
1663,0.5,0.042,0.234,0.24,0.003,0.318,0.532,2
1664,0.5,0.066,0.255,0.324,0.004,0.424,0.445,2
1665,0.5,0.079,0.277,0.388,0.005,0.555,0.343,1
1666,0.5,0.032,0.298,0.388,0.002,0.639,0.196,2
1667,0.5,0.066,0.319,0.441,0.005,0.739,0.176,2
1668,0.5,0.088,0.34,0.471,0.006,0.779,0.175,1
1669,0.5,0.086,0.362,0.487,0.006,0.774,0.202,1
1670,0.5,0.116,0.383,0.538,0.008,0.777,0.2,1
1671,0.5,0.091,0.404,0.55,0.006,0.768,0.221,1
1672,0.5,0.085,0.426,0.532,0.006,0.755,0.247,1
1673,0.5,0.061,0.447,0.508,0.004,0.72,0.233,2
1674,0.5,0.083,0.468,0.502,0.006,0.718,0.285,1
1675,0.5,0.085,0.489,0.5,0.006,0.717,0.295,1
1676,0.5,0.053,0.511,0.483,0.004,0.695,0.261,2
1677,0.5,0.047,0.532,0.47,0.003,0.671,0.226,2
1678,0.5,0.07,0.553,0.471,0.005,0.689,0.275,1
1679,0.5,0.07,0.574,0.465,0.005,0.701,0.243,1
1680,0.5,0.068,0.596,0.466,0.005,0.694,0.252,1
1681,0.5,0.072,0.617,0.464,0.005,0.682,0.266,1
1682,0.5,0.075,0.638,0.457,0.005,0.676,0.272,1
1683,0.5,0.077,0.66,0.463,0.005,0.678,0.245,1
1684,0.5,0.048,0.681,0.464,0.003,0.702,0.199,2
1685,0.5,0.075,0.702,0.479,0.005,0.744,0.188,1
1686,0.5,0.084,0.723,0.497,0.006,0.795,0.132,1
1687,0.5,0.083,0.745,0.533,0.006,0.847,0.125,1
1688,0.5,0.087,0.766,0.573,0.006,0.876,0.152,1
1689,0.5,0.124,0.787,0.602,0.009,0.915,0.104,1
1690,0.5,0.102,0.809,0.575,0.007,0.906,0.126,1
1691,0.5,0.093,0.83,0.54,0.006,0.875,0.127,1
1692,0.5,0.091,0.851,0.519,0.006,0.828,0.117,1
1693,0.5,0.113,0.872,0.498,0.008,0.782,0.199,1
1694,0.5,0.125,0.894,0.462,0.009,0.732,0.209,1
1695,0.5,0.083,0.915,0.427,0.006,0.661,0.27,1
1696,0.5,0.075,0.936,0.465,0.005,0.597,0.381,1
1697,0.5,0.072,0.957,0.474,0.005,0.538,0.309,1
1698,0.5,0.098,0.979,0.49,0.007,0.597,0.369,1
1699,0.5,0.077,1.0,0.486,0.005,0.563,0.419,1
1700,0.667,0.074,0.0,0.467,0.005,0.513,0.446,1
1701,0.667,0.072,0.021,0.45,0.005,0.472,0.476,1
1702,0.667,0.073,0.043,0.412,0.005,0.525,0.39,1
1703,0.667,0.065,0.064,0.363,0.004,0.492,0.475,2
1704,0.667,0.063,0.085,0.311,0.004,0.445,0.511,2
1705,0.667,0.045,0.106,0.26,0.003,0.389,0.521,2
1706,0.667,0.044,0.128,0.221,0.003,0.343,0.552,2
1707,0.667,0.043,0.149,0.197,0.003,0.306,0.522,2
1708,0.667,0.044,0.17,0.181,0.003,0.276,0.6,2
1709,0.667,0.044,0.191,0.188,0.003,0.267,0.608,2
1710,0.667,0.045,0.213,0.219,0.003,0.284,0.593,2
1711,0.667,0.047,0.234,0.261,0.003,0.329,0.604,2
1712,0.667,0.067,0.255,0.358,0.005,0.44,0.478,2
1713,0.667,0.088,0.277,0.426,0.006,0.554,0.421,1
1714,0.667,0.059,0.298,0.418,0.004,0.629,0.287,2
1715,0.667,0.066,0.319,0.467,0.005,0.716,0.24,2
1716,0.667,0.088,0.34,0.499,0.006,0.749,0.258,1
1717,0.667,0.088,0.362,0.514,0.006,0.737,0.209,1
1718,0.667,0.088,0.383,0.551,0.006,0.736,0.248,1
1719,0.667,0.088,0.404,0.561,0.006,0.724,0.257,1
1720,0.667,0.086,0.426,0.541,0.006,0.718,0.257,1
1721,0.667,0.07,0.447,0.52,0.005,0.712,0.207,2
1722,0.667,0.053,0.468,0.508,0.004,0.705,0.213,2
1723,0.667,0.08,0.489,0.498,0.006,0.703,0.278,1
1724,0.667,0.07,0.511,0.49,0.005,0.686,0.265,2
1725,0.667,0.088,0.532,0.483,0.006,0.679,0.301,1
1726,0.667,0.088,0.553,0.477,0.006,0.686,0.341,1
1727,0.667,0.088,0.574,0.469,0.006,0.68,0.361,1
1728,0.667,0.091,0.596,0.465,0.006,0.669,0.36,1
1729,0.667,0.089,0.617,0.459,0.006,0.67,0.413,1
1730,0.667,0.078,0.638,0.452,0.005,0.613,0.366,1
1731,0.667,0.066,0.66,0.449,0.004,0.647,0.296,2
1732,0.667,0.049,0.681,0.456,0.003,0.65,0.297,2
1733,0.667,0.077,0.702,0.474,0.005,0.674,0.28,1
1734,0.667,0.091,0.723,0.494,0.006,0.706,0.297,1
1735,0.667,0.097,0.745,0.543,0.007,0.748,0.255,1
1736,0.667,0.128,0.766,0.597,0.009,0.777,0.271,1
1737,0.667,0.187,0.787,0.611,0.013,0.816,0.237,1
1738,0.667,0.109,0.809,0.586,0.008,0.815,0.193,1
1739,0.667,0.093,0.83,0.553,0.006,0.787,0.206,1
1740,0.667,0.107,0.851,0.533,0.007,0.756,0.312,1
1741,0.667,0.109,0.872,0.51,0.007,0.711,0.309,1
1742,0.667,0.072,0.894,0.467,0.005,0.666,0.297,2
1743,0.667,0.07,0.915,0.423,0.005,0.61,0.29,2
1744,0.667,0.075,0.936,0.471,0.005,0.549,0.436,2
1745,0.667,0.052,0.957,0.478,0.004,0.495,0.316,2
1746,0.667,0.096,0.979,0.486,0.007,0.565,0.358,1
1747,0.667,0.097,1.0,0.482,0.007,0.534,0.451,1
1748,0.833,0.089,0.0,0.465,0.006,0.493,0.507,1
1749,0.833,0.078,0.021,0.441,0.005,0.459,0.513,2
1750,0.833,0.084,0.043,0.407,0.006,0.514,0.486,1
1751,0.833,0.076,0.064,0.356,0.005,0.477,0.524,2
1752,0.833,0.067,0.085,0.299,0.004,0.427,0.57,2
1753,0.833,0.047,0.106,0.252,0.003,0.374,0.5,2
1754,0.833,0.044,0.128,0.21,0.003,0.327,0.521,2
1755,0.833,0.045,0.149,0.187,0.003,0.299,0.523,2
1756,0.833,0.049,0.17,0.173,0.003,0.278,0.636,2
1757,0.833,0.043,0.191,0.17,0.003,0.263,0.646,2
1758,0.833,0.046,0.213,0.195,0.003,0.276,0.661,2
1759,0.833,0.045,0.234,0.238,0.003,0.308,0.587,2
1760,0.833,0.056,0.255,0.327,0.004,0.397,0.532,2
1761,0.833,0.075,0.277,0.399,0.005,0.491,0.481,2
1762,0.833,0.079,0.298,0.395,0.005,0.566,0.4,1
1763,0.833,0.09,0.319,0.449,0.006,0.647,0.353,1
1764,0.833,0.131,0.34,0.466,0.009,0.692,0.289,1
1765,0.833,0.119,0.362,0.493,0.008,0.686,0.307,1
1766,0.833,0.152,0.383,0.536,0.01,0.695,0.3,1
1767,0.833,0.15,0.404,0.55,0.01,0.678,0.324,1
1768,0.833,0.133,0.426,0.535,0.009,0.67,0.383,1
1769,0.833,0.101,0.447,0.516,0.007,0.664,0.389,1
1770,0.833,0.096,0.468,0.504,0.007,0.653,0.391,1
1771,0.833,0.095,0.489,0.496,0.006,0.649,0.401,1
1772,0.833,0.091,0.511,0.49,0.006,0.633,0.415,1
1773,0.833,0.092,0.532,0.491,0.006,0.607,0.492,1
1774,0.833,0.097,0.553,0.487,0.007,0.608,0.496,1
1775,0.833,0.091,0.574,0.476,0.006,0.628,0.398,1
1776,0.833,0.091,0.596,0.467,0.006,0.612,0.483,1
1777,0.833,0.089,0.617,0.463,0.006,0.602,0.484,1
1778,0.833,0.088,0.638,0.463,0.006,0.574,0.547,1
1779,0.833,0.088,0.66,0.464,0.006,0.572,0.568,1
1780,0.833,0.087,0.681,0.476,0.006,0.578,0.551,2
1781,0.833,0.089,0.702,0.496,0.006,0.598,0.522,1
1782,0.833,0.089,0.723,0.51,0.006,0.624,0.459,1
1783,0.833,0.09,0.745,0.546,0.006,0.657,0.494,1
1784,0.833,0.09,0.766,0.566,0.006,0.678,0.404,1
1785,0.833,0.095,0.787,0.574,0.006,0.719,0.344,1
1786,0.833,0.091,0.809,0.541,0.006,0.733,0.278,1
1787,0.833,0.09,0.83,0.511,0.006,0.708,0.327,1
1788,0.833,0.089,0.851,0.489,0.006,0.68,0.371,1
1789,0.833,0.088,0.872,0.469,0.006,0.653,0.422,1
1790,0.833,0.082,0.894,0.44,0.006,0.599,0.458,2
1791,0.833,0.054,0.915,0.408,0.004,0.555,0.414,2
1792,0.833,0.075,0.936,0.46,0.005,0.535,0.434,2
1793,0.833,0.075,0.957,0.482,0.005,0.5,0.472,2
1794,0.833,0.082,0.979,0.491,0.006,0.583,0.396,2
1795,0.833,0.078,1.0,0.479,0.005,0.555,0.432,2
1796,1.0,0.077,0.0,0.447,0.005,0.516,0.461,2
1797,1.0,0.077,0.021,0.437,0.005,0.466,0.489,2
1798,1.0,0.081,0.043,0.397,0.005,0.509,0.469,2
1799,1.0,0.075,0.064,0.344,0.005,0.474,0.575,2
1800,1.0,0.072,0.085,0.285,0.005,0.426,0.663,2
1801,1.0,0.056,0.106,0.235,0.004,0.373,0.741,2
1802,1.0,0.049,0.128,0.189,0.003,0.33,0.702,2
1803,1.0,0.043,0.149,0.161,0.003,0.286,0.677,2
1804,1.0,0.032,0.17,0.138,0.002,0.248,0.665,2
1805,1.0,0.028,0.191,0.129,0.002,0.222,0.677,2
1806,1.0,0.031,0.213,0.138,0.002,0.228,0.676,2
1807,1.0,0.032,0.234,0.147,0.002,0.233,0.686,2
1808,1.0,0.04,0.255,0.187,0.003,0.257,0.693,2
1809,1.0,0.043,0.277,0.229,0.003,0.292,0.682,2
1810,1.0,0.038,0.298,0.277,0.003,0.304,0.712,2
1811,1.0,0.071,0.319,0.343,0.005,0.36,0.655,2
1812,1.0,0.082,0.34,0.402,0.005,0.415,0.655,1
1813,1.0,0.096,0.362,0.442,0.006,0.442,0.676,1
1814,1.0,0.102,0.383,0.486,0.007,0.474,0.623,1
1815,1.0,0.104,0.404,0.495,0.007,0.463,0.605,1
1816,1.0,0.103,0.426,0.478,0.007,0.458,0.615,1
1817,1.0,0.104,0.447,0.467,0.007,0.453,0.622,1
1818,1.0,0.104,0.468,0.447,0.007,0.433,0.638,1
1819,1.0,0.103,0.489,0.437,0.007,0.428,0.664,1
1820,1.0,0.101,0.511,0.418,0.007,0.406,0.65,1
1821,1.0,0.096,0.532,0.396,0.006,0.393,0.663,1
1822,1.0,0.091,0.553,0.377,0.006,0.39,0.67,1
1823,1.0,0.086,0.574,0.361,0.006,0.367,0.705,1
1824,1.0,0.077,0.596,0.351,0.005,0.353,0.714,2
1825,1.0,0.076,0.617,0.336,0.005,0.335,0.757,2
1826,1.0,0.075,0.638,0.334,0.005,0.319,0.747,2
1827,1.0,0.075,0.66,0.337,0.005,0.325,0.729,2
1828,1.0,0.075,0.681,0.345,0.005,0.321,0.718,2
1829,1.0,0.075,0.702,0.364,0.005,0.34,0.671,2
1830,1.0,0.057,0.723,0.371,0.004,0.357,0.652,2
1831,1.0,0.066,0.745,0.415,0.004,0.398,0.607,2
1832,1.0,0.092,0.766,0.483,0.006,0.457,0.564,1
1833,1.0,0.104,0.787,0.522,0.007,0.524,0.443,1
1834,1.0,0.107,0.809,0.497,0.007,0.559,0.406,1
1835,1.0,0.103,0.83,0.462,0.007,0.54,0.432,1
1836,1.0,0.101,0.851,0.44,0.007,0.521,0.454,1
1837,1.0,0.099,0.872,0.42,0.007,0.49,0.507,1
1838,1.0,0.1,0.894,0.392,0.007,0.468,0.542,1
1839,1.0,0.093,0.915,0.363,0.006,0.429,0.6,1
1840,1.0,0.089,0.936,0.385,0.006,0.417,0.595,1
1841,1.0,0.091,0.957,0.394,0.006,0.401,0.553,1
1842,1.0,0.101,0.979,0.386,0.007,0.485,0.471,1
1843,1.0,0.094,1.0,0.369,0.006,0.464,0.518,1
1844,0.0,0.092,0.0,0.341,0.006,0.434,0.529,1
1845,0.0,0.081,0.021,0.303,0.005,0.386,0.554,1
1846,0.0,0.084,0.043,0.273,0.006,0.438,0.482,1
1847,0.0,0.067,0.064,0.228,0.004,0.396,0.56,2
1848,0.0,0.055,0.085,0.192,0.004,0.346,0.62,2
1849,0.0,0.052,0.106,0.162,0.003,0.31,0.612,2
1850,0.0,0.044,0.128,0.13,0.003,0.259,0.592,2
1851,0.0,0.043,0.149,0.121,0.003,0.217,0.637,2
1852,0.0,0.037,0.17,0.103,0.002,0.185,0.726,2
1853,0.0,0.04,0.191,0.099,0.003,0.166,0.793,2
1854,0.0,0.047,0.213,0.098,0.003,0.161,0.778,2
1855,0.0,0.045,0.234,0.104,0.003,0.153,0.807,2
1856,0.0,0.045,0.255,0.125,0.003,0.159,0.811,2
1857,0.0,0.051,0.277,0.16,0.003,0.171,0.824,2
1858,0.0,0.037,0.298,0.187,0.002,0.165,0.852,2
1859,0.0,0.065,0.319,0.245,0.004,0.2,0.853,2
1860,0.0,0.08,0.34,0.294,0.005,0.25,0.826,1
1861,0.0,0.084,0.362,0.332,0.005,0.289,0.819,1
1862,0.0,0.089,0.383,0.374,0.005,0.312,0.779,1
1863,0.0,0.087,0.404,0.398,0.005,0.323,0.807,1
1864,0.0,0.076,0.426,0.387,0.005,0.316,0.774,2
1865,0.0,0.075,0.447,0.375,0.004,0.307,0.784,2
1866,0.0,0.067,0.468,0.358,0.004,0.304,0.788,2
1867,0.0,0.062,0.489,0.341,0.004,0.303,0.752,2
1868,0.0,0.049,0.511,0.333,0.003,0.306,0.749,2
1869,0.0,0.049,0.532,0.31,0.003,0.295,0.733,2
1870,0.0,0.05,0.553,0.294,0.003,0.298,0.664,2
1871,0.0,0.047,0.574,0.277,0.003,0.283,0.649,2
1872,0.0,0.055,0.596,0.264,0.004,0.278,0.667,2
1873,0.0,0.032,0.617,0.255,0.002,0.288,0.606,2
1874,0.0,0.045,0.638,0.252,0.003,0.283,0.594,2
1875,0.0,0.036,0.66,0.248,0.002,0.304,0.528,2
1876,0.0,0.052,0.681,0.255,0.003,0.31,0.582,2
1877,0.0,0.05,0.702,0.273,0.003,0.35,0.527,2
1878,0.0,0.046,0.723,0.285,0.003,0.376,0.524,2
1879,0.0,0.062,0.745,0.343,0.004,0.411,0.501,2
1880,0.0,0.086,0.766,0.417,0.006,0.455,0.526,1
1881,0.0,0.105,0.787,0.473,0.007,0.527,0.447,1
1882,0.0,0.104,0.809,0.462,0.007,0.561,0.454,1
1883,0.0,0.096,0.83,0.44,0.006,0.562,0.445,1
1884,0.0,0.092,0.851,0.423,0.006,0.549,0.457,1
1885,0.0,0.093,0.872,0.404,0.006,0.526,0.5,1
1886,0.0,0.095,0.894,0.376,0.006,0.485,0.618,1
1887,0.0,0.087,0.915,0.34,0.006,0.452,0.618,1
1888,0.0,0.08,0.936,0.36,0.005,0.419,0.663,1
1889,0.0,0.076,0.957,0.361,0.005,0.4,0.618,1
1890,0.0,0.094,0.979,0.37,0.006,0.461,0.574,1
1891,0.0,0.086,1.0,0.339,0.006,0.443,0.583,1
1892,0.167,0.084,0.0,0.322,0.005,0.4,0.609,1
1893,0.167,0.079,0.021,0.29,0.005,0.376,0.609,1
1894,0.167,0.081,0.043,0.259,0.005,0.424,0.548,1
