,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1776,0.533,1.0,0.014,0.278,0.251,0.278,0.561,0.515,1
1777,0.52,1.0,0.016,0.214,0.541,0.512,0.53,0.566,2
1778,0.461,1.0,0.02,0.278,0.201,0.17,0.484,0.463,1
1779,0.466,1.0,0.018,0.278,0.233,0.257,0.515,0.463,1
1780,0.54,1.0,0.012,0.278,0.247,0.17,0.515,0.601,2
1781,0.552,1.0,0.016,0.278,0.197,0.195,0.515,0.618,2
1782,0.532,1.0,0.022,0.278,0.136,0.149,0.5,0.566,1
1783,0.476,1.0,0.026,0.278,0.111,0.068,0.5,0.48,1
1784,0.506,1.0,0.024,0.278,0.351,0.318,0.53,0.532,1
1785,0.557,1.0,0.016,0.278,0.419,0.344,0.561,0.583,1
1786,0.611,1.0,0.012,0.278,0.269,0.214,0.576,0.652,1
1787,0.571,1.0,0.012,0.145,0.194,0.195,0.53,0.618,2
1788,0.511,1.0,0.018,0.149,0.423,0.318,0.454,0.583,2
1789,0.44,1.0,0.018,0.278,0.477,0.427,0.408,0.463,1
1790,0.416,0.944,0.018,0.278,0.24,0.318,0.484,0.412,1
1791,0.47,1.0,0.014,0.278,0.297,0.236,0.545,0.463,1
1792,0.494,1.0,0.016,0.278,0.201,0.195,0.5,0.48,1
1793,0.478,1.0,0.018,0.278,0.326,0.297,0.469,0.515,1
1794,0.409,0.922,0.02,0.278,0.161,0.149,0.454,0.395,1
1795,0.436,1.0,0.018,0.278,0.229,0.149,0.484,0.446,1
1796,0.483,1.0,0.016,0.27,0.14,0.108,0.515,0.463,1
1797,0.443,0.938,0.016,0.278,0.165,0.149,0.515,0.412,1
1798,0.44,1.0,0.014,0.274,0.237,0.149,0.408,0.498,1
1799,0.422,1.0,0.016,0.165,0.52,0.493,0.377,0.498,1
1800,0.314,0.81,0.018,0.258,0.297,0.257,0.316,0.343,1
1801,0.354,0.94,0.018,0.254,0.283,0.214,0.316,0.412,1
1802,0.303,0.858,0.02,0.161,0.276,0.297,0.286,0.343,1
1803,0.397,1.0,0.016,0.129,0.416,0.406,0.377,0.446,2
1804,0.288,0.666,0.02,0.278,0.419,0.384,0.332,0.309,1
1805,0.18,0.592,0.022,0.278,0.222,0.236,0.225,0.223,1
1806,0.233,0.69,0.022,0.266,0.222,0.214,0.255,0.257,1
1807,0.264,0.768,0.022,0.25,0.154,0.13,0.393,0.275,1
1808,0.406,0.964,0.022,0.278,0.373,0.318,0.439,0.412,1
1809,0.383,0.962,0.022,0.278,0.176,0.195,0.5,0.378,1
1810,0.492,0.988,0.022,0.278,0.448,0.384,0.469,0.532,1
1811,0.425,0.922,0.018,0.278,0.441,0.512,0.423,0.446,2
1812,0.465,0.99,0.016,0.278,0.355,0.363,0.561,0.412,1
1813,0.514,1.0,0.014,0.278,0.165,0.17,0.606,0.48,1
1814,0.519,1.0,0.014,0.278,0.115,0.149,0.515,0.515,1
1815,0.464,1.0,0.016,0.27,0.168,0.236,0.53,0.446,1
